Country,Type,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Sweden,Country area,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,45030.0,44742.0,44742.0,44742.0,44743.0,44743.0,44743.0,44743.0
Sweden,Cropland,3553.0,3488.0,3297.0,3259.0,3165.0,3113.0,3100.0,3031.0,3055.0,3053.0,3051.0,3031.0,3018.0,3019.0,3006.0,3003.0,2994.0,3000.0,2985.0,2979.0,2960.0,2950.0,2941.0,2933.0,2922.0,2908.0,2890.0,2872.0,2853.0,2845.0,2790.0,2768.0,2780.0,2780.0,2767.0,2812.0,2799.0,2784.0,2747.0,2706.0,2694.0,2680.0,2669.0,2661.0,2703.0,2660.0,2648.0,2635.0,2643.0,2634.0,2619.0,2608.0,2605.0,2597.0,2590.0,2579.6,2568.0,2554.0
Switzerland,Country area,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.0,4129.039,4129.039,4129.039,4129.039
Switzerland,Cropland,408.3,410.2,400.8,396.8,392.8,386.5,379.3,376.1,377.0,372.7,373.5,380.0,380.1,383.0,388.3,389.0,389.6,395.0,396.7,403.1,406.5,410.9,416.5,424.3,427.8,427.0,421.7,425.2,432.1,427.0,430.6,429.4,433.1,442.6,445.7,444.3,438.4,436.7,433.8,432.7,433.3,432.3,430.1,429.8,429.6,430.3,430.0,429.8,430.0,428.5,428.0,428.2,427.5028,424.9831,423.2128,423.7433,423.0885,423.3604
Switzerland,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.085,0.0,0.0,31.059,0.0,0.0
Syrian Arab Republic,Country area,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0,18518.0
Syrian Arab Republic,Cropland,6381.0,6440.0,6541.0,6654.0,6599.0,6130.0,6130.0,5861.0,5885.0,5909.0,5908.0,6001.0,5878.0,6027.0,5476.0,5672.0,5509.0,5588.0,5686.0,5684.0,5759.0,5801.0,5607.0,5654.0,5623.0,5627.0,5630.0,5502.0,5503.0,5626.0,5576.0,5554.0,5426.0,5487.0,5502.0,5470.0,5521.0,5484.0,5502.0,5352.0,5450.0,5421.0,5478.0,5626.0,5562.0,5587.0,5683.0,5666.0,5664.0,5696.0,5716.0,5731.0,5733.0,5733.0,5733.0,5733.0,5733.0,5733.0
Syrian Arab Republic,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,1439.0,1426.0,1402.0,1396.0,1356.0,1238.0,1341.0,1399.0,1428.0,1310.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,Country area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14255.0,14137.6,14138.0,14138.0,14138.0,14138.0
Tajikistan,Cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,998.0,970.0,959.0,919.0,917.0,887.0,886.0,886.0,883.0,881.0,880.0,877.0,874.0,877.0,873.0,871.0,884.4,880.7,877.8,874.0,871.2,866.7,863.3,858.5,865.1,852.7
Tajikistan,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,734.0,735.0,765.0,0.0
Thailand,Country area,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0,51312.0
Thailand,Cropland,11393.0,11700.0,12160.0,12370.0,12600.0,12850.0,13080.0,13300.0,13500.0,13808.0,13939.0,14750.0,15580.0,16363.0,16680.0,16988.0,17385.0,17776.0,18082.0,18298.0,18681.0,19099.0,19198.0,19331.0,19847.0,20036.0,20490.0,20568.0,20567.0,20603.0,20726.0,20574.0,20445.0,20320.0,20410.0,20063.0,19642.0,19252.0,19217.0,19034.0,19028.0,18889.0,18754.0,18755.0,18810.0,18900.0,19000.0,19250.0,20079.0,20260.0,20260.0,21060.0,21310.0,21310.0,21310.0,21310.0,21310.0,21310.0
Timor-Leste,Country area,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0
Timor-Leste,Cropland,80.0,80.0,80.0,80.0,80.0,80.0,82.0,82.0,83.0,93.0,93.0,95.0,100.0,100.0,105.0,108.0,112.0,121.0,126.0,129.0,132.0,134.0,136.0,139.0,142.0,145.0,149.0,153.0,155.0,168.0,180.0,180.0,185.0,190.0,190.0,192.0,193.0,191.0,187.0,187.0,212.0,212.0,215.0,235.0,235.0,235.0,225.0,230.0,232.0,222.0,223.0,234.0,230.0,230.0,230.0,230.0,230.0,230.0
Togo,Country area,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0,5679.0
Togo,Cropland,1870.0,1870.0,1870.0,1870.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1880.0,1880.0,1880.0,1880.0,1880.0,1880.0,1880.0,1980.0,2030.0,2035.0,2035.0,2035.0,2035.0,2085.0,2090.0,2090.0,2110.0,2140.0,2140.0,2190.0,2195.0,2195.0,2300.0,2300.0,2300.0,2400.0,2450.0,2530.0,2630.0,2630.0,2480.0,2505.0,2480.0,2455.0,2250.0,2280.0,2495.0,2545.0,2605.0,2665.0,2665.0,2850.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0
Tokelau,Country area,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tokelau,Cropland,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Tonga,Country area,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Tonga,Cropland,26.0,27.0,27.0,27.0,28.0,29.0,29.0,29.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,28.0,28.0,28.0,29.0,29.0,30.0,31.0,31.0,31.0,31.0
Trinidad and Tobago,Country area,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
Trinidad and Tobago,Cropland,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,95.0,95.0,104.0,105.0,100.0,100.0,100.0,100.0,100.0,95.0,89.0,82.0,68.0,68.0,65.0,65.0,65.0,66.0,66.0,71.0,75.0,75.0,75.0,75.0,70.0,70.0,65.0,60.0,60.0,60.0,53.0,53.0,53.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
Tunisia,Country area,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0,16361.0
Tunisia,Cropland,4250.0,4250.0,4250.0,4334.0,4334.0,4334.0,4334.0,4334.0,4486.0,4673.0,4680.0,4780.0,4870.0,4920.0,4990.0,5060.0,5107.0,4993.0,4931.0,4701.0,4770.0,4860.0,4967.0,4990.0,4938.0,4846.0,4860.0,4826.0,4877.0,4851.0,4875.0,4881.0,4952.0,4813.0,4878.0,4928.0,4917.0,4950.0,5014.0,4990.0,4909.0,4908.0,4930.0,4945.0,4896.0,4945.0,4935.0,5041.0,4936.0,5186.0,5233.0,5123.0,5129.0,4920.0,4917.0,4935.0,4993.0,4993.0
Turkey,Country area,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0,78535.0
Turkey,Cropland,25167.0,25348.0,26120.0,26092.0,26146.0,26384.0,26250.0,26601.0,27743.0,27378.0,27614.0,28226.0,28287.0,27928.0,27662.0,27703.0,27929.0,28045.0,28792.0,28479.0,28513.0,27091.0,26618.0,27413.0,27530.0,27483.0,27927.0,27763.0,27897.0,27677.0,27689.0,27526.0,27535.0,27771.0,27115.0,26986.0,26864.0,26969.0,26802.0,26379.0,26351.0,26579.0,26027.0,26593.0,26606.0,25876.0,24888.0,24505.0,24294.0,24395.0,23630.0,23790.0,23806.0,23937.0,23934.0,23711.0,23346.0,23185.0
Turkmenistan,Country area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0,48810.0
Turkmenistan,Cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1650.0,1750.0,1800.0,1800.0,1800.0,1800.0,1890.0,2000.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2050.0,2050.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
Turks and Caicos Islands,Country area,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Turks and Caicos Islands,Cropland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tuvalu,Country area,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Tuvalu,Cropland,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
Uganda,Country area,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0
Uganda,Cropland,4018.0,4114.0,4258.0,4873.0,4871.0,4885.0,4888.0,4925.0,4950.0,4980.0,5030.0,5100.0,5180.0,5264.0,5407.0,5538.0,5538.0,5610.0,5610.0,5680.0,5760.0,5840.0,6300.0,6500.0,6600.0,6705.0,6705.0,6705.0,6750.0,6850.0,6920.0,6940.0,6970.0,6990.0,7010.0,7060.0,7060.0,7130.0,7150.0,7400.0,7500.0,7700.0,8000.0,8150.0,8150.0,8300.0,8450.0,8650.0,8800.0,8950.0,9050.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0
Ukraine,Country area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60356.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0,60355.0
Ukraine,Cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34456.0,34417.0,34357.0,34329.0,34211.0,34081.0,33821.0,33615.0,33496.0,33461.0,33457.0,33387.0,33386.0,33353.0,33345.0,33333.0,33374.0,33376.0,33374.0,33395.0,33412.0,33671.0,33663.0,33667.0,33673.0,33669.0,33751.0
Ukraine,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,370.0,371.0,376.0,402.0,310.0,314.0,329.0,373.0,399.0
United Arab Emirates,Country area,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79,9864.79
United Arab Emirates,Cropland,8.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,23.0,27.0,27.0,32.0,32.0,35.0,38.0,38.0,39.0,39.0,55.0,60.0,69.0,75.0,82.0,83.0,87.0,95.0,98.0,216.0,247.0,262.0,266.0,254.0,254.0,257.0,238.6,232.6,239.6,87.9,92.3,88.5,76.7,79.4,82.5,82.8,83.8,83.8,81.75
United Arab Emirates,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,71.1,48.1,79.4,82.5,82.8,83.8,83.8,81.7
United Kingdom of Great Britain and Northern Ireland,Country area,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0,24361.0
United Kingdom of Great Britain and Northern Ireland,Cropland,7295.0,7351.0,7399.0,7468.0,7448.0,7432.0,7416.0,7382.0,7261.0,7199.0,7226.0,7220.0,7164.0,7154.0,6954.0,6975.0,7000.0,7014.0,6909.0,6996.0,6982.0,6986.0,6970.0,6990.0,7061.0,7008.0,7003.0,6954.0,6770.0,6686.0,6633.0,6618.0,6152.0,5972.0,5993.0,6154.0,6425.0,6306.0,5968.0,5928.0,5702.0,5836.0,5708.0,5868.0,5776.0,6139.0,6131.0,6051.0,6092.0,6016.0,6107.0,6258.0,6310.3,6278.3,6060.0,6072.6528,6130.5864,6083.953
United Republic of Tanzania,Country area,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0,94730.0
United Republic of Tanzania,Cropland,6000.0,6000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10003.0,9800.0,9900.0,9900.0,9900.0,10000.0,10003.0,10000.0,10000.0,10000.0,10100.0,10200.0,10270.0,11160.0,11360.0,11360.0,11650.0,12974.4,13300.0,13450.0,14300.0,15700.0,15650.0,15650.0,15650.0,15650.0,15650.0,15650.0
United States of America,Country area,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,962909.0,963203.0,963203.0,963203.0,963203.0,963203.0,963203.0,963203.0,963203.0,983151.0,983151.0,983151.0,983151.0,983151.0,983151.0,983151.0,983151.0,983151.0,983151.0,983151.0
United States of America,Cropland,182509.0,178991.0,181443.0,179839.0,178873.0,177550.0,176307.0,182795.0,191014.0,190500.0,189900.0,189300.0,188800.0,188218.0,188218.0,188218.0,188293.0,190624.0,190624.0,190624.0,190624.0,189799.0,189799.0,189799.0,189799.0,189799.0,187776.0,187776.0,187776.0,187776.0,187776.0,186180.0,184948.0,184139.0,184139.0,181306.0,180092.0,179282.0,178068.0,178068.0,178100.0,175707.0,173461.3,171215.9,168970.6,166725.3,164480.0,163125.5,161771.0,160416.5,159062.0,157707.5,158253.4,158799.3,159345.1,159891.0,160436.8,160436.8
United States Virgin Islands,Country area,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
United States Virgin Islands,Cropland,5.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Uruguay,Country area,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0,17622.0
